id,prompt_id,text,generated
fdc74a07,0,"Cars are a very big part of our lives, we rely on the to get us from point A to point B. But what if we had no need for cars anymore? What if all we needed was a good source of public transportation. Cities around the world are doing just that, private motor transportation has a lot of cons. Smog in big global cities is building up more and more environmental issues are becoming big problems due to the routine use of cars. Traffic jams and overcrowding of roads is also another big problem. There are many ways us as humans are trying to cut down on our use of private motor transportation that benefit us in so many ways.

When everyone in a big city such as Parris for example uses their own cars to go from place to place they put harmful gasses into the atmosphere. After a while of everyone driving in a big city like paris the gases and smog build up and polute the air. Parris is one of the cities trying to dramatically cut down the use of cars and provide easy to use and affordable public transportation. Public transportation cuts down the amount of people on the road and positively impacts the environment and the air around the city.

Traffic jams and overcrowding of road ways prevents the use of cars to achieve its full potential. For every person that uses public transportation that is on less car on the roads if everyone in a city such as Bogota, Colombia where to stop all usage of private motor vehicles the amount of traffic jams and overcrowding would decrease dramatically. People in Bogota, Colombia are doing that very such thing every year the city bans all non public transportation vehicles and requires all residents to find their own way to comute to where they need to go this has been going on for three straight years now ""It's a good opportunity to take away stress and lower air pollution"" says businessman Carlos Arturo Plaza.

We as humans are always on the move but some of the ways we get from place to place may not be beniffical to us overtime. The good thing about this is that governments in cities and countrys around the world are finding bennifical ways to comute other than driving your own vheicle. Since 2005 the amout of people on the road in the U.S has droped significantly and continues to drop every year. Public transportation and better laid out city plans are helping this drop in the usage of cars.

Cars get us from place to place but it would be nice if one day we wouldnt have to worry about the usage of cars i our world. With all of the banifits of not continuisly driving the world would be such a better place. One day this dream for many will become the way we all learn to live. Non reliant on private transportation.",0
9ca473ca,0,"Many people in todays society tend to travel by car, but there is advantages to limiting car usage. Limiting car usage can stop pollution, and puts people in general in a more active environment. So, there are many other ways of transportation.

In the article, carFree cities it talks a lot about the advantages of not driving a car. For example, according to the passage ""Heidrun Walter, a media trainer and mother of two, as she walked verdant streets where the swish of bicycles and the chatter of wandering children drown out the occasional distant motor."" This being said, you can conclude that more people are being more active. Furthermore, the passage says ""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe... and up to 50 percent in some car intensive areas in the United States."" This meaning that some places in the United states gases are half of the areas pollution.

There are many more advantages to limiting car usage, and if other people do it so will the world. For example, according to the passage ""Vauban, home to 5,500 residents within a rectangle square mile, may be the most advanced experiment in lowcar suburban life."" Moreover, in the passage it also says ""But its basic precepts are being adopted around the world in attempts to make suburbs more compact and more accessible to public transportation, with less space for parking."" Furthermore, ""In this new approach, store are placed a walk away, on a main street, rather than in malls along some distance highway."" This meaning the world has a solution to solve the usage of cars. By making suburbs you will be walking distance away from your destination. This also saves so much money, if you were to drive you would have to waste gas. It is also more of a benefit for one who walks, rides their bike, or runs by giving them the benefit of exercise.

By limiting the usage of cars, bike trails, parks, and sports centers have been a big hit. For example, according to the passage, ""The day without cars is part of an improvement campaign that began in Bogota in the mid1990s."" Moreover, ""It has seen the construction of 118 miles of bicycle paths."" This being said, the need to make such a long bike path means that more people are joining in on the limiting usage of cars, which is a benefit for us humans, and the fresh air that we breathe. People are also becoming more active, for example according to the passage ""Parks and sports centers also have bloomed throughout the city uneven, pitted sidewalks have been replaces by broad, smooth sidewalks rushhour restrictions have dramatically cut traffic"" Since the parks and sports centers have been blooming people are being more active. New side walks are being replaced so people can actually walk on them, the cut of traffic means less people are driving. In big cities, it just might be faster to get to your destination by riding a bike.

In conclusion, there are so many advantages to limiting car usage. It helps by lowering the percent of pollution, on top of that it also helps save money. By walking or riding your bike to your destination can benefit you in many ways. It also helps by making the world a better place. People seem to be happier when they see other being active, so the next time one thinks to drive a walking distance, rethink your decision.",0
ce9859aa,0,"""CarFree Cities"" gave the reader a broad perspective on the advantages of limiting car usage. The world would become a more ecofriendly and overall good place if we were to make this change happen all over the world. The passages give great reasoning to why this change should happen.

Limiting our usage on cars would help the environment completely. The amount of pollution would have a massive decrease. ""After days of nearrecord pollution, Paris enforced partial driving ban to clear the air."" This statement comes from the passage, ""Paris bans driving due to smog"" and gives an example on how having driving restrictions would make the world more healthy for the economy. Using other ways for transportation could help prevent the enormous amount of pollutants in the air, like bicycles or car pooling. ""They organize their summer jobs and social life around where they can walk or take public transportation or carpool with friends."" This example shows ways we can have transportation instead everyone individually using cars and causing more pollution.

Instead of driving, riding a bike or walking to the places you need to go could be a huge stress reliever. People need to go outside and get fresh air, this can happen if we decrease the use of our cars or vehicles. ""It's a good opportunity to take away stress and lower air pollution."" This statement was said in the passage, ""Carfree day is spinning into a big hit in Bogota"" and gives a perfect example on how using different types of transportation can relieve one's stress and lower the pollution on the world and the economy.

When no longer using so many cars, and vehicles the traffic would decrease majorly. Not as many people would be driving if carpooling or using other ways of transportation like bikes. This will also make the number of wrecks or accidents go down since not as many people would be in the situation for this to happen. Having less accidents would also save lots of lives, so many people die or get severly injured from car accidents and this can be a way to keep so many deaths or injuries from happening.

The idea of having a carfree environment is a great plan for the future and would be a positive change for the world and the environment we live in.",0
743e9f23,1,"I argue in favor of keeping the Electoral College. That is the way we did the voting for years and why would you want to change that. The outcome of that might be a disaster because we haven't used the popular vote to decide a president. The first reason why I think we should keep it is because when we vote for the people that represent us they have lots of experience in the politics area therefore meaning they have a better idea of who would be a better president. They have spent years learning all about politics so the ""most thoughtful voters should be the ones to decide the election.""paragraph 20 In paragraph 16 it says ""But each party selects a slate of electors trusted to vote for the party's nominee."", also meaning that the people we select to represent us is trusted people that will have the same vote as you for the desicion of president.

My second reason of leaving the Electoral College is because if the founding fathers established it in the constitution as a compromise then it should be left alone. Others might say that its a bad idea to have the Electoral College but if thats how the system is set up then it should not be changed because if it does change then maybe everything would be different. Paragraph 15 says ""The Electoral College is widely regarded as an anachronism, a nondemocratic method of selecting a president that ought to be overruled by declaring the candidate who recieves the most popular votes the winner. The advocates of this position are correct in arguing that the Electoral College method is not democratic in a modern sense... it is the electors who elect the president, not the people."" therefore going back to my first paragraph that is why you select people that you trust.

My third and final reason for my choosing is that the certainty of outcome is relatively high. Like in the 2012's election. for example, Obama recieved 31.7 percent of the electoral vote compared to only 51.3 percent of the popular votes. Also in that same paragraph 18 it says that because almost all states award electoral votes on a winnertakeall basis, even a very slight plurality in a state creates a landslide electoralote victory in that state. or. State Senator i think it would be best if we just left the Electoral College method alone.",0
e7b0c7c2,0,"In your everyday life, just about anywhere you go you will see people traveling from place to place in their own vehicles. Is the idea of us, as individuals, not owning our own motor vehicles even an option? The idea of not being able to transport where you need to be when you need to be there is a terrifying thought. But, when put into consideration you will find it some what reasonable.

Just think about it, all the toxins released into the air and all the traffic we can be stuck in for hours at a time! Reducing the clutter and the use of oils is enfact very possible. Residents in Vauban, Germany have completely almost completly cut owing cars out of their community. 70 percent of vaughn's family don't own cars while 57 percent sold their cars to move there. With mostly ""carfree"" streets with the exception of the main thoroughfare, Vauban has forbidden driveways and home garages. Though car ownership is aloud if the car owner buys a space to park it, Vauban is leading an example of an alternative way that communities can live reducing greenhouse gas emissions.

This example has most certainly envulenced Paris enforcing a partial driving ban. pollution, a large issue in the streets of paris, is being reduced with a driving ban fining anyone who did not leave their cars at home. After five days of this ban, congestion in france was down 60 percent.

Though completely banning cars may be found inconfiniate or extreme, Bogota, colombia, takes place in this uprising craze by devoting one day a year to ""The Day Without Cars"". By doing this they strive to promote alternative transportation and reduce clutter in this capital city. Violators of this event would receive 25 fines. The community who participated in this event have found alternate transportation, and comfort in a break from the clutter. Businessman Carlos Arturo is quoted ""It's a good opportunity to take away stress and lower air pollution"", he rode a twoseated bicycle with his wife to get from place to place. As more Colombian citied participate in the event Municipal authorities from other countries came to Bogota to see the eveny and were enthusiastic. Enriqur Riera, the mayor of Asuncion, paraguay stated that ""These people are generating a revolutionary change, and this is crossing borders"".

These changes are most certainly revolutionary and are changing the way we see our lifes and the way we see transportation. The idea of us working, learning, and living without indivisual automoblies is becoming to look like a huge possibilty. The fact that there are communties taking part in this act, reducing polution and clutter, show that this very well could be part of a change for us and the way we live. With the ownership of automobiles and drivers liscenses going down in america, Mimi Sheller, a sociology professor at Drexel University and director of its Mobilitier Research center, stated that ""Different things are converging which suggest that we are witnessing a longterm cultural shift"".",0
b9246a43,1,"Dear Senator of the United States, I am a student in Miami Senior High School and I've been learning a lot about the Electoral College Vote. I know that the Electoral College is a process in the system and it consists of the selection of the electors and you don't want to get rid of it but I've got some reasons why you should remove it.

I've been reading about the Electoral College Vote and I found a passage that is full of details about how the Electoral College is affecting us, the citizens of the United States. The passage, ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"", states that, ""thanks to the quirks of the electoral collegewon the popular vote but lost the presidency, over 60 percent of voters would prefer a direct election to the kind we have now."" This is trying to say that the citizens don't like the fact that we don't even vote for a president anymore, we just vote for a slate of electors, who in turn elect the president. The electoral college vote isn't giving us the opportunity to pick a president we want to win and we sometimes even get confused about the electors and the candidate we decide to choose. This makes it really hard for all of us to have the rights of voting.

Also, I found another quote that supports our thoughts, it says, ""At the most basic level, the electoral college is unfair to voters. Because of the winnertakeall system in each state, candidates don't spend time in states they know they have no chance of winning, focusing only on the tight races in the ""swing"" states."" What we're trying to say is that we need a chance in choosing who we want to win in an election. In my opinion, the electoral college vote is unfair to all the voters. Most citizens do agree with what Bob Dole said one day: ""Abolish the electoral college!"" To sum it all up, there are some positive things about the electoral college. In the passage I found called ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" says that, ""Obama received 61. 7 percent of the electoral vote compared to only 51.3 percent of the popular votes cast for him and rodney.."". However, we just want the electoral college vote to be abolished because the citizens would appreciate to have a chance in voting for a president by our opinion. I think that the popular vote is a better way to let us do this because it depends on the voters and who they chose for. This way, it will be equal for all of us.

I would like to thank you for taking your time to read this letter and to think about the thoughts that some of the citizens in the United States have in mind. Your service is appreciated by all of us.",0
ef102c65,0,"All across the globe, a revolutionary idea is being set in motion. The idea of essentially banning cars from the streets has sparked as much interest as it has critics. The automotive industry has been booming since World War 2, and although the positive effects of cars can be seen in our daily lives, we seldom take into consideration of the negative impacts of cars. Effects such as pollution, traffic, and cost have impacted our lives as automotive users, even if we have not realized it.

Pollution is one of the primary concerns of a world that is constantly driving, yet it is something people hardly take into account when driving. In theory that is understandable, considering the last thing a person is thinking about when they're driving is what their car is spitting out into the atmosphere. However pollution doesn't go unnoticed for long. For example, the city of Paris, France enforced a partial driving ban in order to decrease the almost record breaking pollution across the city, stating, ""The smog rivaled Beijing, China, which is known as one of the most polluted cities in the world."" The smog did clear from the city and previous driving laws were reinstated, however this shows how car pollution has a negative impact on the world around us.

Another negative impact of driving is traffic. Traffic is a driver's worst nightmare, and it affects all of us at some point in our lives. In Bogota, Columbia, citizens participated in a drivingfree day, where everyone was encouraged to either hike, bike, skate, or use public transportation in order to reach their destination. This event, in which millions of Colombians participated, was reportedly ""leaving the streets of this capital city eerily devoid of traffic jams."" This program left a positive mark on the city of Bogota, and will hopefully soon spread to other countries, reducing crowded, traffic filled streets around the world.

The world runs on money, just ask any Wall Street broker. This is a paradox concerning both car owners and people looking to purchase a car. The question remains, if we're all trying to save money, why spend thousands of dollars on a costly car? According to a census taken in 2013, ""Part of the explanation certainly lies in the recession, because cashstrapped Americans could not afford cars, and the unemployed weren't going to work anyway."" This shows that the number of people buying cars is steadily decreasing. Another costly problem of cars is fuel. Buying gasoline for your car every week can get incredibly costly, especially when driving a large truck or sports car. This shows how the cost of cars can have a negative impact on our lives.

In conclusion, the use of cars is steadily declining. Cars just aren't a very positive motive for transportation anymore considering the effects of pollution, traffic, and cost that cars produce.",0
97e70fa4,1,"Dear, Senator Electoral college has been around for centuries and as time changes, things start to evolve and grow along with the time period.

Some things are meant to be changed according to the lifestyle of our people now. Hundreds of years back, the electoral college might have worked for the citizens living during that time. However, this is a new century and many people agree with the fact that the electoral college is out dated and we need to change to the election by popular vote. Firstly, because the people are putting their vote into the hands of a person whom they might not even consider the votes of their state's people. Also, the electoral college causes many issues during the voting period.

To start off, The electoral college is a huge risk that the state's people must take each year.

You never know whether or not your electors will suddenly change their mind and vote for a candidate that you personally didn't want. In the article ""The indefensible electoral college: Why even the bestlaid defenses of the system are wrong"" Bradford Plumer states ""Can voters control whom their electors vote for? Not always. Do voters sometimes get confused about the electors and vote for the wrong candidate? Sometimes."" Plumer Paragraph 10 What the author is explaining is that during the presidential election, once you vote on your selection for the next president and you give your vote to the state electors you never know if they might change their mind or get scared and choose the incorrect candidate. For example, you choose on Barack Obama for president and you give your vote to the state electors and when it's time to vote... they decide to switch and choose HILARY CLINTON!

Many of the citizens who voted for Barack Obama are now outraged by the thought of their state electors doing such a thing.

If we had elections by popular vote we would be able to choose whom we specifically want for our President and there wouldn't be so much tension between people.

Furthermore, the article ""The indefensible electoral college: Why even the bestlaid defenses of the system ae wrong"" Bradford explains ""Back in 1960, Segregationists in the louisiana legislaure nearly succeeded in replacing the Democratic electors with new electors whoo would oppose John F. Kennedy."" This quote from the article is saying that the electors could easily manipulate you and change their votes in order to get what they want, forgetting about all the other votes of the people back home waiting for the news that their selection has won the presidency.

The elecoral college completely demolishes the purpose of the people's vote.

Additionally, electoral colleges should be abolished because not everyone feels as strongly about it as they did hundreds of years ago when the process first came about. What had started out as a good idea has slowly turned into a unpredictable disaster. From time to time, People would be let down when they find out that the candidate they had chosen didn't win the election, Why? because their state electors decided that it was okay for them to simply go against everyone else and be selfish by choosing their own candidate for presidency.

Bradford proves this by explaining ""...'faithless' electors have occasionally refused to vote for their party's candidate and cast a deciding vote for whomever they please..."" Plumer Paragraph 11 On multiple occasions voters have done exactly that, choosing someone completely different than whom they were supposed to. Many members of the party get angry with such childish behavior because it's selfish, uncalled for, and just disrespectful to go about ignoring the one major duty they had to cast a vote for their selected candidate. The article ""In defense of the electoral college: Five reasons to keep our despised method of choosing the president"" Richard A. Posner exclaims ""The electoral college is widely regarded as a anachronism, a nondemocratic method of selecting a president that ought to be overruled by declaring the candidate who recieves the most popular votes the winner."" Posner Paragraph 15 What the author is explaining is that the electoral college is an old custom and it's time that it was changed to something new like the election by popular vote.

Time has changed, an so has the political veiws. The election by popular vote is a better opportunity because the state's people get to vote on exactly who they want without any major risks to deal with later on. Also, the election by popular vote is a simple and easier way of electing president.

On the other hand, there are very few reasons that are pointing towards the electoral college being a good idea. For example, The electoral college has a even number of votes which make it easier to have a more predictable outcome of who might win the election. Although, not everyone might get the candidate that they had hoped for originally. The electoral college also comes along with the ""Winnertakeall"" method in which the awarding electoral votes induces the candidates running for the presidency.

However, this is only based on the candidate that has the most popular votes.

There are various reasons to consider the electoral college but many of them are followed by an overload of reasons to keep the electoral college in use.

Lastly, the election by popular vote should be used instead of the electoral college. The electoral college comes along with many complications and difficulties unlike the election by popular vote it has a simple and easier way of choosing who you want in the next presidency. Many people feel that you should change over to the election by popular vote to benefit all of the state's people so that they can have a more acurrate estimation of who they might have as their new president.

According to Bradford, the electoral college is ""...Unfair, outdated, and irrational."" Plumer paragraph 14 It's about time we got rid of it and changed the way we elected our new president.",0
3742c234,1,"Dear Senator I am not in favor of keeping the Electoral College. We should not keep the Electoral College for many reasons. Richard Nixon, Jimmy Carter, Bob Dole, the U.S. Chamber of Commerce, and the AFLCIO all agreed on one thing, and it was abolishing the Electoral College. Another reason being, under the Electoral College System, voters vote for a slate of electors, not the president and in return they select the president. Last but not least, the Electoral College is unfair to voters.

Richard Nixon, Jimmy Carter, Bob Dole, the U.S. Chamber of Commerce, and the AFLCIO all agreed on one thing, and it was abolishing the Electoral College. This was also agreed upon by many other citizens. According to a gallop Poll in 2000, which was taken shortly after Al Gore won the popular vote, but lost the popular vote. According to the poll ""over 60 percent of voters would prefer a direct election not the kind we have now."" It is said that ""this year voters are to expect another close election in which the popular vote winner could again loose the presidency."" Under the Electoral College System, voters vote not for the president, but for a slate of electors, who in return elect the president. Because of this there are so many questions asked that are answered very broadly due to the fact you do not really know the correct answer. For instance, who are the electors? They can be anyone not holding the public office. Who picks the electors in the first place? It depends on the state. Sometimes state conventions, Sometimes the State Party's central committee, and sometimes the presidential candidates themselves.

Man oh man is the Electoral College unfair to voters! This may be an opinion, but it is on of many citizens who are all in agreement of it."" All of the ""winnertakesall"" systems in each state, candidates do not spend time in each states they know they have no chance of winning, focusing only on the tight races in the ""swing"" states."" In fact in the 2000 campaing there were seventeen states the did not see the candidates at all and it was said that voters in 25 of the largest media markets did not even get to see a single campaign ad. "" if anyone has a good arguement for putting he fate of the presidency in the hands of a few swing voters in ohio, they have yet to make it...."" As you can see I am in favor of changing the elctoral college to election by popular vote for the president of the United States of America. Richard Nixon, Jimmy Carter, Bob Dole, the U.S. Chamber of Commerce, and the AFLCIO all agreed on one thing, and it was abolishing the Electoral College. Under the Electoral College System they vote not for the president but for a state of electors who in return elect the president. Last but not least, the Electoral College is just unfair in so many differnt ways. These are reasons why I am not in favor of the Electoral College but in the favor to elect by popular vote for the president of the United States of America.",0
73e0bd01,0,"People think about today's world as the era of technology constantly advancing and creating new ideas beneficial to us all. But are they really benefiting all of us? That's where the car comes in. Automobiles are one of the highest polluting machines out there. People are constantly worrying about greenhouse gas emissions while they use their cars consistently. Now, when us stubborn Americans try to imagine a life without cars, we immediately oppose the idea. But can you blame us? Society has been built upon the idea of cars since World War II. Cities are so widely spread out that the mear thought of walking or biking to the nearest shopping mall makes you appreciate your car even more. It could take a matter of time before any civilization modernizes into a carfree society.

But people must realize what the real matter here is less driving equals a healthier planet. Think all of how much less pollution would be around if people did not use their cars so religiously. Our earth is sacred. If we continue to destroy it with fossil fuels and car exhaust, there will not be anything left for generations to come.

Not only would the environment improve drastically, but people would also save money from not having to buy gas! If you pay 3.50 for a gallon of gas, that can add up extremely quick. Imagine all the alternatives you could use that money for instead of gas. Why pay for oil when you can simply ride a bike for free? Biking and walking rather than driving is much healthier for your physical state as well. Altogether, people will be much happier and at a better state of mind with cars banished from every day life.

As you see in cities such as Seattle, Washington for example hardly anyone owns a car. The people have revolutionized into using the trains. The subways create less smog, more efficient car pooling, and will still get you to your destination in a blink of an eye. Seattle is a booming city, teaming with life. If that is not proof of sufficient life without cars, then I do not know what is.

Humans' lives revolve around automobiles. Just think about your average day. I can guarantee you spend a good amount of time driving hastily around town trying to get to your many destinations. This can be stressful. As stated in one of the articles above, a media trainer and mother of two who resides in Vauban, Germany, a carfree city, said, ""When I had a car I was always tense. I'm much happier this way."" Nobody wants to spend their evenings in their car while they could be spending quality time with their family, but that seems to be the way everyone lives nowadays.

A carfree world is the ideal society us as people should strive for. There are extinential benefits to life without automobiles and many downfalls to life with automobiles.",0
47228504,1,"The Electoral College is a cruel, pointless process that simply makes a percentage of votes, or all of them if you look at it that way, to mean nothing, and allows for circumstances like the 2000 election. There are plenty of reasons, and plenty of contradictions in ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President."" To begin, the winnertakeall system is very unfair to the voters. Voters in certain, dominated areas are supposed to know what they are voting for, yet get nothing to teach them? Not that it matters regardless, since every person within a state supports a political party, right, and, depending on your state's veiw, all RepublicansDemocrats have no idea what they are voting for, correct? Like Bradford Plumer says, you shouldn't have to move to Ohio to be able to get a vote. There is also the point countered me. poster's article, which is that those in partydominated states will have a feeling their vote doesn't count, and he sais that one vote will not swing an election. Then why do you believe an upside of the electoral college is that those in more neutral states will feel their vote counts? Or do those in partydominated states not matter, since those in neutrals think way more about their votes, and are the only ones you should trust, according to him? In practice, they are the only deciding factor.

There are also the many unwanted results from electoral colleges, such as the 2000 election's outcome defying the people. ""What Is the Electoral College?"" states you are voting for electors when you vote, but what is the point if they can simply defy you? It would be like if after the president was chosen, the Senate could overule him with a 15 vote. There is also the point in plumber's article about the time Hawaii sent two slates, which forced the desicion to Nixon, who had to validate only the opponent's votes in fear of otherwise receiving bad publicity. There is also the strange way of resolving a tie, which boils down to the same thing as the winnertakeall system, except if more people support it doesn't matter. It would be like if everybody in the room wasn't alowed to vote, other than one voted, but everybody in the room agreed anyway for some strange, miraculous reason. Of course, the one guy in the next room doesn't agree, and completely takes out your vote, regardless of the fact that there were 30 people in this one.

Now, there is the gregarious amount of contradictory statements that can be found within me. poster's article. One has already been mentioned in the winnertakeall system paragraph. He also conveintly provides a dispute that had nothing to do with a close vote in the Electoral College, and everything to do with what is wrong with this winnertakeall system, being the 2000 election. In the same paragraph, me mentions how an Electoral tie is highly unlikely as if a tie between the millions of US citizens is. His reason 5 can be easily solved by simply giving the presidency to the candidate who receives a plurality of votes, rather than a majority. Reasons number 3 and 4 both contradict reason 2 as well, stating that everybody gets a vote, only swing states should get a vote, and only bigger states should get a vote even when there is a 5149 split, where 51%100%, mind you.

Thus, the Electoral College is completely unfair to voters, and should be abolished. Voters should not have to vote for other votes which could very well defy their's, why not just have the Electoral Cllege do all the voting then? It is both redundant and unfair.",0
008f63e3,0,"""America's love affair with it's vehicles seems to be cooling"" says Elisabeth rosenthal. To understand rosenthal's perspective, it is easier to suggest that America's car usage is decreasing slowly. This isn't necessarily bad in the sense that it has certain positive effects. The advantages of limiting car usage includes an increase in security and health, along with a decrease in pollution and dependence.

Firstly, when car usage is limited security and health is more likely to be guaranteed. The feeling of being secure is highly important to individuals everywhere. For example, many people in colombia used public transportation during a car free day ""leaving the streets of this capital city "", according to Andrew Selsky, ""eerily devoid of traffic jams"". The complications that stem from traffic jams end with a feeling of confidence. The plan to get from point A to B was more simple just a second ago. This complication in your personal plans leads you to become stressed as a feeling of doubt overcomes all thoughts. If car usage was limited, there would be a control on how much traffic accumulates thus minimizing chance of stress. As Heidrun Walter states ""when i had a car i was always tense. I'm much happier this way"". not only does car usage minimize conditions detrimental to health, it also enlarges your capacity for exercise. The main purpose of the car is to get someone from one place to another. when an important job takes over your personal life, it becomes difficult to do things most enjoyed in life. limits on car usage forces you to stay in shape. According to Andrew Selsky ""parks and sports centers also have bloomed throughout the city"". Less cars means healthier and natural situations. With parks and sport centers becoming more efficient, it becomes easier to find a more physically active population. Overall, less usage on cars minimizes stress and increases health.

Secondly, limting car usage becomes beneficial to the environment. Now a days people have become annoyed with others who care so passionately about the environment. If you look behind their constant cries for action, there are solid facts. Yespollution is bad for the environment. Yes a bad envorment means unhealthy living. Yes cars are one of the main contributors to pollution in the environment. A pattern of less car usage, as Elisabeth Rosenthal states ""will have beneficial implications for carbon emissions and the environment"". The less use of cars, the less pollution in the environment. One must observe limiting car usage as an opportunity to create a cleaner world and better future. The effects of pollution in the environment is completley dangerous and we, the car users, are to blame.

Additionally, it would lower the dependence on cars. Many people today find that their car is so useful. While it has many features and is a form of transportation, many do not figure what they would do if they did not have such a possesion. The development of people and their interaction with technology has left a wide gap between historic, natural ways and what is thought of as modern society. Being dependent is not always good for individuals. As david goldberg says ""all our development since world war II has been centered on the car, and that will have to change"". Many people could disagree and wonder why it is necessary to change our ways especially if we are so highly devloped. If being developed means being dependent on a harmful machine, then it could not be effective devlopment. According to Elisabeth Rosenthal ""cashstrapped americans could not afford new cars, and the unemployed were't going to work anyway"". Many people can't have the precious luxury of private transportation in the first place. Those who have had it have become distant to a more natural society. Peope have become so use to having cars that they have become oblivious to the significant effects. With limits on car usage , these effcts could be controlled.

To conclude, the advantages of limiting car usage is an increase in health, along with a decrease in pollution, and less dependence on cars. limiting car usage is a positive way to enfore an organized and clean environment, and ensure health and security of those who live in it. This is one reason America can be reffered to as a succesful country. It is not that America has decreased use of vehicles, but the fact that they have done what is best for majority.",0
011dc2bc,1,"Dear state senator, It is the utmost respect that I ask for the method for presidential election be changed from the electoral college to something more suitable for the opinion of the people. The electoral college is an unfair system to the people, it can allow for individuals to decide what to do with the votes, not by the people of the United States of America.

Revising the electoral college system may seem like a bad idea but the good that could come of it overlies the bad. If the election of a president was based directly by the voters , then candidates could promise money to the people who vote for himher. There could also be other problems with direct democracy such as what would happen in the chance of a tie? Who would break the tie? And how would it be decided fairly. The electoral college shouldn't be removed, but should definitely be revised.

The electoral college permits the power of the electoral votes to go to whoever the choose. The electoral college is unfair to voters due to the winnertakeall system, whichh causes candidates to focus only on states the are ""swing"" states. In the 2000 campaign, seventeen states didn't see candidates at all. The electoral college is an outofdate system and either needs to be replaced or revised.

When running for president, the candidate has a group of electors. With each candidate having their own group of electors, it provides without having to visit each state to nget their vote. The only thing the president is required to do is to wait. In reality, the president doesn't even need to campaign, since the electors in the college votes are what matter. So, the candidate could just bribe the electors for certain states and heshe has that states' vote.

The voters do not vote for the candidates, but vote for the slate of electors. The electors are picked at state conventions, the state party's central committee and sometime the presidential candidates themselves. The biggest issue with the electoral college is the disaster factor. The disaster factor are the potential problems with the system, such as back in 1960 when segregationists in louisiana legislature nearly succeeded in replacing the democratic electors with new electors who opposed John F. Kennedy.

The electoral college is an outdated way of elections. The electoral college puts the power into indivduals' hands not the people. It was created back before the education was nothing close to what it is now. Therefore, the method of voting on representitives who then vote for the presdient is obsolete.",0
3dc28933,1,"Dear,State Senator The election of our country's leader is a huge deal. I am writting to you regarding the Electoral College and why it should remain as part of our presidential election process,The Electoral college allows balance in our elections,As well forces candidates to have regional appeal,and gives people the power.

What if there was no majority vote or if there were to be a tie? the liveliness of this happening with the Electoral College is very low compared to the liveliness of this happening in a Popular vote. Electoral College vote likely exceeds that of the Popular vote.source 3 paragraph 18The Electoral College also gives the Larger states a chance to balance out what they've lost in representation in senate by the constitution meaning they get to express the peoples voices better maybe as well as the small states who have the right amount of senate per population. Balance is very important in all things for a successful country if the states aren't happy with the amount of voice and say they get in the federal government then we as a country may face instability as a whole.

presidential candidates are to earn their place and prove why it is that they have what it takes to successfully run our country. Candidate must earn regional appeal, although no region as the power of Electoral votes to decide the election,it is important that the candidate has is liked by all regions. transregional appeal increases the chances of a successful president, a president who shows interests in all of his countries interest is a successful president.source 3 paragraph 19 A candidate has to seek electoral votes in all states but especially the key ones where the voters actually understand their responsibility and actually listen to the campaigns.

This country strongly believes in the peoples voices and their input in how their country is ran. the Electoral college gives that power to the people, it allows the people to express their opinion on who thei leader should be. Even though the voters are actually voting for the electors and not the candidate it still gives the people enough control over their government which prevents a tyranny.

Many may argue that some voters aren't well educated and don't have the knowledge need to make the right choice and that they might get confused and make the wrong choice. But this isnt always true because the candidates make sure to focus on the Tossup states which can define an election, and these are the people who really focus on the camppaign and unedrstand their resposibility to make the right choice as a state.

The Electoral college with out a question should remain in our country system, it keeps the balance in all states and strengthens us as a coutry, forces all candiates to have regional appeal to become successful presidents, and follows our country basis a government for the people and by the people.",0
